tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0048039	movie	A Hero of Our Times	Un eroe dei nostri tempi	0	1955	\N	85	Comedy
tt0154420	movie	The Celebration	Festen	0	1998	\N	101	Drama
tt0017305	movie	Raggedy Rose	Raggedy Rose	0	1926	\N	56	Comedy,Romance
tt0081071	movie	The Long Riders	The Long Riders	0	1980	\N	100	Biography,Crime,Drama
tt0068361	movie	The Discreet Charm of the Bourgeoisie	Le Charme discret de la bourgeoisie	0	1972	\N	102	Comedy,Drama,Fantasy
tt0194686	movie	Balada para un mochilero	Balada para un mochilero	0	1971	\N	90	Comedy,Musical
tt0120497	tvMovie	What Happened to Bobby Earl?	What Happened to Bobby Earl?	0	1997	\N	81	Drama
tt0192220	movie	Körömszakadtáig	Körömszakadtáig	0	1999	\N	62	\N
tt0038132	movie	Der stumme Gast	Der stumme Gast	0	1945	\N	100	\N
tt0114043	movie	One Shot One Kill	One Shot One Kill	0	1995	\N	\N	Documentary
tt0038657	short	John Henry and the Inky-Poo	John Henry and the Inky-Poo	0	1946	\N	7	Animation,Short
tt0130308	movie	Tempeldanserindens elskov	Tempeldanserindens elskov	0	1915	\N	\N	\N
tt0187528	movie	Suhagan	Suhagan	0	1986	\N	143	Romance
tt0108365	movie	Torta di mele	Torta di mele	0	1993	\N	\N	\N
tt0214404	movie	The Eyes	Aankhen	0	1950	\N	\N	Drama,Family
tt0121322	movie	El giro, el pinto, y el Colorado	El giro, el pinto, y el Colorado	0	1979	\N	93	Action,Comedy,Drama
tt0238501	short	Pecat	Pecat	0	1966	\N	11	Documentary,Short
tt0107669	movie	The Neo-Fascist Trilogy: I. In the Valley of the Wupper	The Neo-Fascist Trilogy: I. In the Valley of the Wupper	0	1994	\N	96	Documentary
tt0212381	short	New Kansas	New Kansas	0	1999	\N	39	Short
tt0134459	video	Casanova 4	Casanova 4	1	1994	\N	87	Adult,Romance
tt0172569	movie	Hora talentelor	Hora talentelor	0	1972	\N	\N	Documentary
tt0255734	tvSeries	Grounded for Life	Grounded for Life	0	2001	2005	22	Comedy
tt0117430	short	Pulp Ration (Ración de pulpo)	Pulp Ration (Ración de pulpo)	0	1996	\N	\N	Comedy,Short
tt0218009	video	Ashford & Simpson	Ashford & Simpson	0	1985	\N	18	Music,Short
tt0234284	movie	Mulla ei ole mitään	Mulla ei ole mitään	0	1992	\N	56	Documentary,Music
tt0168417	tvSeries	Une femme seule	Une femme seule	0	1975	1975	13	Drama
tt0107982	movie	The Romanov Stones	Romanovin kivet	0	1993	\N	94	Action,Thriller
tt0099596	tvMovie	Forbidden Nights	Forbidden Nights	0	1990	\N	96	Drama
tt0186185	movie	Hahamakin lahat	Hahamakin lahat	0	1990	\N	103	Drama
tt0174476	movie	The Assassination	Atentát	0	1964	\N	104	Action,Drama,History
tt0028633	short	Bilbao para España	Bilbao para España	0	1937	\N	26	Documentary,Short,War
tt0039341	movie	Driftwood	Driftwood	0	1947	\N	88	Drama,Family
tt0104248	short	Five Minutes for America's Dead	Pichqa Minutukuna Llaqtanchispi Wañuqkunamanta	0	1993	\N	5	Documentary,Short
tt0158083	tvSeries	Peterburgskie tayny	Peterburgskie tayny	0	1994	1998	55	Drama,History
tt0194985	movie	Jin feng	Jin feng	0	1956	\N	\N	\N
tt0243652	movie	How It All Went Down	How It All Went Down	0	2003	\N	93	Crime,Drama,Thriller
tt0004001	short	A Gambling Rube	A Gambling Rube	0	1914	\N	\N	Comedy,Short
tt0216136	movie	Rajhamsam	Rajhamsam	0	1974	\N	\N	\N
tt0110490	movie	Men of War	Men of War	0	1994	\N	102	Action,Drama,Thriller
tt0228643	short	Nimbus libéré	Nimbus libéré	0	1944	\N	3	Animation,Comedy,Short
tt0260967	tvEpisode	In the Shadow of Love: A Teen AIDS Story	In the Shadow of Love: A Teen AIDS Story	0	1991	\N	\N	Adventure,Comedy,Drama
tt0070566	movie	Private Screening	Projection privée	0	1973	\N	95	Drama
tt0039029	movie	Three Strangers	Three Strangers	0	1946	\N	92	Crime,Drama,Film-Noir
tt0221502	short	The Queen of Hearts	The Queen of Hearts	0	1910	\N	\N	Drama,Short
tt0198571	tvMovie	Izgubljeno pismo	Izgubljeno pismo	0	1968	\N	75	Drama
tt0031252	movie	Drums Along the Mohawk	Drums Along the Mohawk	0	1939	\N	104	Drama,Romance,War
tt0259004	short	Superdyke Meets Madame X	Superdyke Meets Madame X	0	1976	\N	19	Documentary,Romance,Short
tt0199957	movie	Por ellos... todo	Por ellos... todo	0	1948	\N	\N	Comedy,Drama
tt0205308	tvShort	Los pajaritos	Los pajaritos	0	1974	\N	37	Comedy,Fantasy,Short
tt0201445	movie	Badou Boy	Badou Boy	0	1970	\N	56	Comedy
tt0231410	movie	D.R. Bendre	D.R. Bendre	0	1972	\N	\N	\N
tt0226225	movie	North Beach	North Beach	0	2000	\N	78	Comedy,Drama,Romance
tt0166065	tvSpecial	'Weird Al' Yankovic: There's No Going Home	'Weird Al' Yankovic: There's No Going Home	0	1996	\N	56	Comedy,Music
tt0140440	short	Panorama	Panorama	0	1975	\N	30	Documentary,Short
tt0063805	movie	The Wicked Dreams of Paula Schultz	The Wicked Dreams of Paula Schultz	0	1968	\N	113	Comedy
tt0073377	movie	Menyayu sobaku na parovoz	Menyayu sobaku na parovoz	0	1976	\N	65	Comedy,Family
tt0107535	movie	Mazeppa	Mazeppa	0	1993	\N	111	Drama
tt0083575	movie	Arohan	Arohan	0	1983	\N	144	Drama
tt0250138	tvSeries	Bobby Jones Gospel	Bobby Jones Gospel	0	1980	\N	60	Music
tt0144034	movie	Enigma	L'énigme	0	1919	\N	\N	\N
tt0251490	video	Yoga Flow	Yoga Flow	0	2000	\N	58	\N
tt0200266	tvMovie	Vom Fischer und seiner Frau	Vom Fischer und seiner Frau	0	1986	\N	109	Musical
tt0251137	movie	Indian Theatre	Indian Theatre	0	1990	\N	\N	Documentary
tt0228100	video	Busty Brittany Takes London	Busty Brittany Takes London	1	1995	\N	90	Adult
tt0041158	movie	The Barkleys of Broadway	The Barkleys of Broadway	0	1949	\N	109	Comedy,Musical
tt0031092	movie	Bel Ami	Bel Ami	0	1939	\N	96	Drama
tt0113175	movie	The Girl with the Hungry Eyes	The Girl with the Hungry Eyes	0	1995	\N	84	Horror
tt0062621	movie	20.000 dollari sul 7	20.000 dollari sul 7	0	1967	\N	91	Drama,Western
tt0015060	movie	Legend of Hollywood	Legend of Hollywood	0	1924	\N	60	Drama,Romance
tt0257379	short	Airy Fairy Lillian Tries on Her New Corsets	Airy Fairy Lillian Tries on Her New Corsets	0	1905	\N	1	Comedy,Short
tt0076078	short	Getting It Over with	Getting It Over With	0	1978	\N	28	Comedy,Short
tt0057009	movie	Dos caballeros de espada	Dos caballeros de espada	0	1964	\N	90	Adventure,Drama,Fantasy
tt0218864	movie	Buying the Cow	Buying the Cow	0	2002	\N	88	Comedy,Romance
tt0203813	movie	Der Posaunenengel	Der Posaunenengel	0	1916	\N	\N	\N
tt0185814	tvSeries	One for the Road	One for the Road	0	1995	\N	30	Comedy
tt0011423	movie	Maciste in vacanza	Maciste in vacanza	0	1921	\N	\N	\N
tt0240330	short	Allegorical Floats	Allegorical Floats	0	1898	\N	\N	Documentary,Short
tt0209384	movie	Sun Wu Kong da nao Xianggang	Sun Wu Kong da nao Xianggang	0	1969	\N	\N	Comedy,Fantasy
tt0194095	movie	Langmuir's World	Langmuir's World	0	1998	\N	57	Documentary
tt0139618	short	Ghiocei	Ghiocei	0	1964	\N	\N	Animation,Short
tt0172378	short	Dzieciom	Dzieciom	0	1968	\N	9	Documentary,Short
tt0065986	movie	The Song of the Balalaika	L'homme qui vient de la nuit	0	1971	\N	88	Drama
tt0095602	movie	Matinee	Matinee	0	1989	\N	90	Horror,Mystery,Thriller
tt0041482	movie	Homicide	Homicide	0	1949	\N	77	Crime,Drama
tt0017651	short	As Aventuras do Tenor Romão	As Aventuras do Tenor Romão	0	1927	\N	\N	Comedy,Short
tt0016898	movie	For Wives Only	For Wives Only	0	1926	\N	60	Comedy
tt0199442	movie	The Secret of the Dirk	Da luo jian xia	0	1970	\N	78	Action
tt0024029	movie	Forbidden Trail	Forbidden Trail	0	1932	\N	68	Drama,Western
tt0206849	tvMovie	Justice	Justice	0	2001	\N	\N	Documentary
tt0059222	movie	Gigantes planetarios	Gigantes planetarios	0	1966	\N	88	Comedy,Drama,Fantasy
tt0183342	movie	Karen's Bi-line	Karen's Bi-line	1	1989	\N	81	Adult
tt0136904	movie	Female Aggressors	Female Aggressors	1	1986	\N	83	Adult,Comedy
tt0182864	movie	Bye-Bye Souirty	Bye-Bye Souirty	0	1998	\N	92	Drama
tt0068248	tvMovie	Baffled	Baffled!	0	1972	\N	90	Fantasy,Mystery,Thriller
tt0129524	movie	Veronica's Kiss	Veronica's Kiss	1	1975	\N	\N	Adult
tt0186195	movie	Hatifa	Hatifa	0	1960	\N	85	Adventure
tt0062546	tvSeries	Best of Enemies	Best of Enemies	0	1968	1969	30	Comedy
tt0118801	movie	Vigo	Vigo	0	1998	\N	106	Drama
tt0180496	movie	Bavarian Cream & Other Delights	Bavarian Cream & Other Delights	1	1985	\N	\N	Adult
tt0149097	short	Spring Fever	Spring Fever	0	1951	\N	7	Animation,Short
tt0217639	tvEpisode	Majesty	Majesty	0	1968	\N	50	Comedy,Drama,Musical
tt0050037	tvSeries	Maverick	Maverick	0	1957	1962	60	Western
tt0036657	movie	The Ural Front	Bolshaya zemlya	0	1944	\N	83	Drama,War
tt0181559	movie	The Big Chamorro Circus	El gran circo Chamorro	0	1955	\N	107	Comedy,Drama
tt0092897	movie	Disorderlies	Disorderlies	0	1987	\N	86	Comedy
tt0221072	short	Chinese Procession	Chinese Procession	0	1898	\N	1	Documentary,Short
tt0106484	tvEpisode	The Britoil Affair	The Britoil Affair	0	1992	\N	50	Crime,Drama
tt0221222	short	A Good Day to Be George	A Good Day to Be George	0	1997	\N	15	Short
tt0040536	movie	Letter from an Unknown Woman	Letter from an Unknown Woman	0	1948	\N	87	Drama,Romance
tt0142045	tvSeries	Planet of the Pantanal	Pantanal	0	1990	\N	60	Action,Adventure,Drama
tt0071647	movie	Idaho Transfer	Idaho Transfer	0	1973	\N	86	Sci-Fi
tt0107747	movie	One Foot on a Banana Peel, the Other Foot in the Grave: Secrets from the Dolly Madison Room	One Foot on a Banana Peel, the Other Foot in the Grave: Secrets from the Dolly Madison Room	0	1994	\N	79	Documentary
tt0220777	short	State Fencibles, Pennsylvania	State Fencibles, Pennsylvania	0	1898	\N	\N	Documentary,Short
tt0217364	tvMovie	Disappearing Trick	Disappearing Trick	0	1972	\N	\N	\N
tt0001873	short	The Schoolmaster of Mariposa	The Schoolmaster of Mariposa	0	1910	\N	\N	Short,Western
tt0151814	short	Old Blackout Joe	Old Blackout Joe	0	1942	\N	6	Animation,Comedy,Short
tt0071965	tvMovie	Panic on the 5:22	Panic on the 5:22	0	1974	\N	73	Action,Crime,Drama
tt0134043	short	The Psychedelics	The Psychedelics	0	1966	\N	20	Short
tt0229300	short	Chinese Laundry Scene	Chinese Laundry Scene	0	1894	\N	1	Comedy,Crime,Short
tt0061068	short	A Taste of Catnip	A Taste of Catnip	0	1966	\N	6	Animation,Comedy,Family
tt0058650	movie	Thomas the Impostor	Thomas l'imposteur	0	1965	\N	94	Drama
tt0026159	movie	Bypass to Happiness	Bypass to Happiness	0	1934	\N	74	Romance
tt0239772	movie	Panch Kalyani	Panch Kalyani	0	1926	\N	\N	\N
tt0044307	tvSeries	What's It Worth	What's It Worth	0	1952	1953	30	\N
tt0031077	movie	Band Waggon	Band Waggon	0	1940	\N	85	Comedy,Musical
tt0039890	movie	The Tender Years	The Tender Years	0	1948	\N	81	Drama
tt0047080	movie	Herr über Leben und Tod	Herr über Leben und Tod	0	1955	\N	87	Drama
tt0124576	movie	Flesh Factory	Flesh Factory	1	1971	\N	78	Adult,Mystery
tt0099216	short	Campus Stalker	Campus Stalker	0	1990	\N	3	Horror,Short,Thriller
tt0151033	movie	Only You	Ikaw pa lang ang minahal	0	1992	\N	106	Drama
tt0112108	tvSeries	The Office	The Office	0	1995	1995	30	Comedy
tt0153505	movie	Vegas 5: Blackjack	Vegas 5: Blackjack	1	1991	\N	71	Adult,Drama
tt0023672	movie	The Washington Masquerade	The Washington Masquerade	0	1932	\N	88	Drama,Romance
tt0031828	movie	The Tunnel	The Proud Valley	0	1940	\N	76	Drama,Music
tt0231020	tvSeries	The Divine David Heals	The Divine David Heals	0	2000	\N	\N	\N
tt0182798	video	Black Ass Masters 2	Black Ass Masters 2	1	1995	\N	\N	Adult
tt0096688	tvSeries	Rescue 911	Rescue 911	0	1989	1996	60	Documentary
tt0228370	short	He Danced Himself to Death	He Danced Himself to Death	0	1914	\N	\N	Comedy,Short
tt0234586	tvMovie	Der reizende Reigen nach dem Reigen des reizenden Herrn Arthur Schnitzler	Der reizende Reigen nach dem Reigen des reizenden Herrn Arthur Schnitzler	0	1995	\N	\N	\N
tt0095727	tvMovie	Nichts geht mehr	Nichts geht mehr	0	1988	\N	\N	\N
tt0237969	tvSeries	The Incredibly Strange Film Show	The Incredibly Strange Film Show	0	1988	1989	45	Documentary
tt0228395	movie	El hombre que imaginaba	El hombre que imaginaba	0	1998	\N	97	\N
tt0090083	tvSeries	History	La Storia	0	1986	\N	240	Drama
tt0108355	movie	Todos a la cárcel	Todos a la cárcel	0	1993	\N	99	Comedy,Drama
tt0185428	short	Like Babes in the Woods	Like Babes in the Woods	0	1917	\N	\N	Adventure,Family,Fantasy
tt0164133	short	The Perfect Tribute	The Perfect Tribute	0	1935	\N	20	Drama,History,Short
tt0062453	movie	Viy	Viy	0	1967	\N	77	Drama,Fantasy,Horror
tt0127638	movie	Landammann Stauffacher	Landammann Stauffacher	0	1941	\N	116	Drama,History
tt0205862	movie	Deep Blue	Deep Blue	1	1988	\N	74	Adult
tt0036239	movie	Ordet	Ordet	0	1943	\N	108	Drama
tt0139402	movie	Kinare Kinare	Kinare Kinare	0	1963	\N	111	Drama,Romance
tt0229841	short	What Our Boys Did at Manila	What Our Boys Did at Manila	0	1898	\N	\N	Short
tt0154803	movie	Maavuri Magaadu	Maavuri Magaadu	0	1987	\N	133	\N
tt0133203	short	Simply Mad About the Mouse	Simply Mad About the Mouse	0	1991	\N	35	Family,Music,Short
tt0090700	movie	Early Spring	Barndommens gade	0	1986	\N	90	Drama
tt0217724	short	Les pieds sous la table	Les pieds sous la table	0	1994	\N	9	Comedy,Short
tt0229854	short	The Wonderful Eye	The Wonderful Eye	0	1911	\N	\N	Comedy,Short
tt0123122	tvShort	It's Flashbeagle, Charlie Brown	It's Flashbeagle, Charlie Brown	0	1984	\N	24	Animation,Comedy,Family
tt0107021	movie	Goat Boy and the Potatochip Ritual	Goat Boy and the Potatochip Ritual	0	1993	\N	\N	Documentary
tt0229233	movie	Baobab: Portrait of a Tree	Baobab: Portrait of a Tree	0	1973	\N	53	\N
tt0069060	movie	Parivartan	Parivartan	0	1972	\N	130	Drama
tt0241319	movie	O Comprador de Fazendas	O Comprador de Fazendas	0	1975	\N	96	Comedy
tt0126890	short	En las tierras de Simba	En las tierras de Simba	0	1958	\N	14	Documentary,Short
tt0154907	movie	Mrinalini	Mrinalini	0	1930	\N	\N	\N
tt0108963	tvSeries	Tobias	Tobias	0	1994	\N	\N	Comedy
tt0064008	movie	The Queer... The Erotic	L'altra faccia del peccato	0	1969	\N	95	Documentary
tt0003045	short	Lady Marions sommarflirt	Lady Marions sommarflirt	0	1913	\N	18	Drama,Short
tt0171135	movie	Brown's Requiem	Brown's Requiem	0	1998	\N	104	Crime,Drama,Thriller
tt0035244	movie	Reap the Wild Wind	Reap the Wild Wind	0	1942	\N	123	Action,Adventure,Drama
tt0106355	tvMovie	Remember	Remember	0	1993	\N	174	Drama
tt0079232	movie	Les grands enfants	Les grands enfants	0	1980	\N	83	Comedy,Drama
tt0089847	movie	The Protector	The Protector	0	1985	\N	95	Action,Crime,Thriller
tt0095287	tvEpisode	Pilot	Pilot	0	1988	\N	\N	Drama
tt0001121	short	As the Bells Rang Out!	As the Bells Rang Out!	0	1910	\N	8	Drama,Short
tt0175334	short	With Best Dishes	With Best Dishes	0	1939	\N	20	Musical,Short
tt0241228	short	Battle of Santiago	Battle of Santiago	0	1899	\N	\N	Short
tt0233740	short	In the Footprints of Mozart	In the Footprints of Mozart	0	1914	\N	22	Drama,Short
tt0228551	tvMovie	Les magiciens du mercredi	Les magiciens du mercredi	0	1984	\N	90	Family
tt0061280	tvSeries	The Mothers-In-Law	The Mothers-In-Law	0	1967	1969	30	Comedy
tt0046386	movie	Sweethearts on Parade	Sweethearts on Parade	0	1953	\N	90	Drama,Music,Romance
tt0164267	tvSeries	A legkisebb ugrifüles	A legkisebb ugrifüles	0	1976	\N	7	Family
tt0065672	movie	Dzieciol	Dzieciol	0	1971	\N	85	Comedy,Romance
tt0041313	movie	Down to the Sea in Ships	Down to the Sea in Ships	0	1949	\N	120	Action,Adventure,Drama
tt0035582	movie	You Can't Escape Forever	You Can't Escape Forever	0	1942	\N	77	Crime,Drama,Romance
tt0104685	movie	The Last Days of Chez Nous	The Last Days of Chez Nous	0	1992	\N	96	Comedy,Drama,Romance
tt0243975	movie	Hotel Empire	Hotel Empire	0	1999	\N	\N	\N
tt0256685	short	Chicken Kiev	Chicken Kiev	0	2000	\N	9	Animation,Short
tt0131930	movie	Bangkok-Africa-Turkey Connection	Bangkok-Africa-Turkey Connection	1	1993	\N	\N	Adult
tt0047674	movie	White Fire	3 Steps to the Gallows	0	1953	\N	81	Crime,Drama
tt0136369	short	Una limosna pro-barracas de San Casimiro	Una limosna pro-barracas de San Casimiro	0	1962	\N	\N	Short
tt0025371	movie	Laughing Boy	Laughing Boy	0	1934	\N	79	Drama,Mystery,Romance
tt0008965	movie	The Claim	The Claim	0	1918	\N	50	Drama
tt0216138	movie	Rambao	Rambao	0	1980	\N	\N	\N
tt0171713	movie	Salom, 'Bahor'!	Salom, 'Bahor'!	0	1962	\N	\N	\N
tt0036614	short	Arte egipcio	Arte egipcio	0	1944	\N	8	Short
tt0170484	short	Póker de cartillas	Póker de cartillas	0	1971	\N	16	Documentary,Short
tt0218388	tvMovie	Larry David: Curb Your Enthusiasm	Larry David: Curb Your Enthusiasm	0	1999	\N	59	Comedy
tt0245411	movie	Sant Sakkubai	Sant Sakkubai	0	1939	\N	\N	\N
tt0244328	tvSeries	The Big Breakfast	The Big Breakfast	0	1999	2000	90	Animation,Comedy,Family
tt0257884	movie	La línea	La línea	0	1992	\N	\N	Documentary
tt0090896	tvMovie	Daemon	Daemon	0	1985	\N	65	Family,Horror,Mystery
tt0229248	tvMovie	The Best of Disney Music: A Legacy in Song - Part I	The Best of Disney Music: A Legacy in Song - Part I	0	1993	\N	60	Music
tt0250715	movie	School Master	School Master	0	1973	\N	\N	\N
tt0069749	tvMovie	Axel von Auersperg	Axel von Auersperg	0	1974	\N	80	\N
tt0143782	movie	One Only Loves Once	On n'aime qu'une fois	0	1950	\N	82	Drama
tt0185995	movie	Lackered Box	Le coffret de laque	0	1932	\N	85	Crime,Mystery
tt0135613	movie	The Cat Ate the Parakeet	The Cat Ate the Parakeet	0	1972	\N	85	Drama
tt0122279	movie	Tag til marked i Fjordby	Tag til marked i Fjordby	0	1957	\N	94	Comedy,Crime,Family
tt0056929	movie	Chica para todo	Chica para todo	0	1963	\N	72	Comedy
tt0148550	tvMovie	No Trifling with Love	On ne badine pas avec l'amour	0	1977	\N	\N	Drama
tt0032931	short	Porky's Hired Hand	Porky's Hired Hand	0	1940	\N	7	Animation,Comedy,Family
tt0191759	tvEpisode	A.D.A.M.	A.D.A.M.	0	1973	\N	60	Drama
tt0174927	movie	Much Ado About Nothing	Mnogo shuma iz nichego	0	1973	\N	83	Comedy,Romance
tt0078733	movie	Adolescentes au pensionnat	Adolescentes au pensionnat	1	1981	\N	83	Adult
tt0165960	video	Spine	Spine	0	1986	\N	72	Horror
tt0153611	movie	Vydelecne zeny	Vydelecne zeny	0	1937	\N	85	Drama
tt0040789	movie	Silver River	Silver River	0	1948	\N	110	Adventure,Romance,Western
tt0052828	movie	Frontier Rangers	Frontier Rangers	0	1959	\N	83	Adventure
tt0226492	short	Strathyre	Strathyre	0	1979	\N	25	Documentary,Short
tt0064143	movie	Siege of Terror	Cerco de terror	0	1970	\N	90	Horror,Thriller
tt0247464	movie	Krishna Arjuna	Krishna Arjuna	0	1935	\N	\N	\N
tt0001719	short	The King of Indigo	The King of Indigo	0	1911	\N	10	Comedy,Short
tt0013658	movie	Tell Your Children	Tell Your Children	0	1922	\N	\N	Drama
tt0074043	tvMiniSeries	Raskens	Raskens	0	1976	1976	\N	Drama
tt0181084	movie	Trophy	Trofej	0	1979	\N	97	Drama
tt0061727	movie	The Big Softie	Le grand dadais	0	1967	\N	90	Drama
tt0080277	tvSeries	Solid Gold	Solid Gold	0	1980	1988	60	Music
tt0128551	video	Snow Bunnies	Snow Bunnies	1	1995	\N	\N	Adult
tt0015441	movie	Tu e Eu	Tu e Eu	0	1924	\N	\N	\N
tt0222825	short	Black-Eyed Susan	Black-Eyed Susan	0	1913	\N	16	Drama,Short
tt0259931	short	Ciné-crime	Ciné-crime	0	1968	\N	9	Animation,Short
tt0256546	tvSeries	Los Beltrán	Los Beltrán	0	1999	2001	30	Comedy
tt0153790	video	Who Shaved Cassi Nova?	Who Shaved Cassi Nova?	1	1989	\N	\N	Adult
tt0253218	movie	Lishniy bilet	Lishniy bilet	0	1983	\N	86	Comedy
tt0213694	movie	Gunjan	Gunjan	0	1948	\N	\N	\N
tt0008220	movie	Love Aflame	Love Aflame	0	1917	\N	50	Comedy,Drama
tt0107366	movie	Last Call at Maud's	Last Call at Maud's	0	1993	\N	77	Documentary,History
tt0258022	movie	Les petites sauvages	Les petites sauvages	0	1982	\N	95	Horror
tt0092937	movie	Lady in Black	Duet ming ga yan	0	1987	\N	92	Drama,Thriller
tt0198699	tvMovie	Malattia del vivere	Malattia del vivere	0	1985	\N	\N	\N
tt0052458	tvSeries	The David Niven Show	The David Niven Show	0	1959	1959	30	Drama
tt0084119	movie	Illuminated Texts	Illuminated Texts	0	1982	\N	180	Mystery
tt0209769	tvSeries	Renúncia	Renúncia	0	1982	\N	\N	\N
tt0150290	movie	Dear Jesse	Dear Jesse	0	1997	\N	82	Documentary
tt0169217	video	Sex Aliens	Sex Aliens	1	1986	\N	76	Adult,Comedy,Sci-Fi
tt0029060	movie	Izzat	Izzat	0	1937	\N	108	\N
tt0237733	movie	The Champion	Shôrisha	0	1957	\N	97	Drama
tt0258864	movie	Osan to baidoku	Osan to baidoku	0	1968	\N	74	\N
tt0226514	movie	Temporal	Temporal	0	2002	\N	90	Drama,Romance
tt0164304	tvSeries	Where the Hell Is Bill?	Where the Hell Is Bill?	0	1999	\N	\N	\N
tt0152131	tvEpisode	The Rag Tag Champs	The Rag Tag Champs	0	1978	\N	60	Adventure,Comedy,Drama
tt0034755	movie	El frente de los suspiros	El frente de los suspiros	0	1942	\N	88	Drama,Mystery
tt0083952	tvMovie	Flucht aus Pommern	Flucht aus Pommern	0	1982	\N	100	Drama
tt0175875	movie	Machekha	Machekha	0	1973	\N	84	Drama
tt0185739	movie	Un merveilleux parfum d'oseille	Un merveilleux parfum d'oseille	0	1969	\N	99	Comedy,Crime
tt0081140	tvMovie	The Mating Season	The Mating Season	0	1980	\N	96	Comedy,Romance
tt0165335	movie	La jeune fille d'une nuit	La jeune fille d'une nuit	0	1934	\N	85	Comedy
tt0194919	video	Gloria Estefan: Don't Stop	Gloria Estefan: Don't Stop	0	1998	\N	70	Documentary,Music
tt0213062	short	Locomotive	Locomotive	0	1999	\N	12	Short
tt0255761	tvSeries	Ultra Vista!	Ultra Vista!	0	1996	1999	\N	\N
tt0100383	movie	Pokhorony Stalina	Pokhorony Stalina	0	1990	\N	109	Drama,Romance
tt0040384	movie	The Gay Intruders	The Gay Intruders	0	1948	\N	68	Comedy
tt0182100	movie	Fashion Dolls	Fashion Dolls	1	1986	\N	97	Adult
tt0244852	movie	Toofan	Toofan	0	1955	\N	\N	\N
tt0017583	movie	Yellow Fingers	Yellow Fingers	0	1926	\N	60	Drama
tt0161784	video	Malibu Blue	Malibu Blue	1	1992	\N	80	Adult,Comedy
tt0109751	movie	Under the Domim Tree	Etz Hadomim Tafus	0	1995	\N	102	Drama
tt0045196	movie	Storm Over Tibet	Storm Over Tibet	0	1952	\N	87	Adventure
tt0215077	movie	Prastar Swakshar	Prastar Swakshar	0	1967	\N	\N	Drama
tt0250323	movie	The Deep End	The Deep End	0	2001	\N	101	Crime,Drama,Mystery
tt0018494	movie	Toni	Toni	0	1928	\N	72	Thriller
tt0236389	movie	Klaus Pohl in NY	Klaus Pohl in NY	0	1995	\N	\N	Documentary
tt0018621	movie	The Adorable Cheat	The Adorable Cheat	0	1928	\N	59	Comedy,Drama,Romance
tt0034554	short	Bugs Bunny Gets the Boid	Bugs Bunny Gets the Boid	0	1942	\N	7	Animation,Comedy,Family
tt0138623	movie	Moments in a Stolen Dream	Kung mangarap ka't magising	0	1977	\N	112	Drama,Music,Romance
tt0025991	movie	Wild Cargo	Wild Cargo	0	1934	\N	96	Action,Adventure
tt0215369	movie	Shower	Xi zao	0	1999	\N	92	Comedy,Drama
tt0013123	short	Fighting Back	Fighting Back	0	1922	\N	20	Drama,Short,Western
tt0099143	movie	Black Rainbow	Black Rainbow	0	1989	\N	103	Horror,Thriller
tt0148478	video	Miss Directed	Miss Directed	1	1990	\N	75	Adult
tt0116935	movie	Bloodlines: Legacy of a Lord	Bloodlines: Legacy of a Lord	0	1998	\N	\N	Drama,Mystery
tt0112726	tvMovie	When the Vows Break	When the Vows Break	0	1995	\N	87	Drama
tt0176021	movie	Piantadino	Piantadino	0	1950	\N	65	Comedy
tt0192248	tvMovie	The Light	The Light	0	1988	\N	24	Drama
tt0045154	movie	The Skin of the South	Nangoku no hada	0	1952	\N	95	\N
tt0133533	video	Body Music: Part II	Body Music: Part II	1	1990	\N	78	Adult,Drama,Romance
tt0196405	video	Bound by the Card	Bound by the Card	1	1995	\N	\N	Adult
tt0256621	short	At the Edge of Things	At the Edge of Things	0	1915	\N	\N	Drama,Short
tt0193663	movie	Zuo ri jin ri ming ri	Zuo ri jin ri ming ri	0	1970	\N	75	Drama
tt0203979	movie	El telo y la tele	El telo y la tele	0	1985	\N	108	Comedy
tt0084948	movie	Zeitgenossen	Zeitgenossen	0	1983	\N	93	Drama
tt0041910	movie	Special Agent	Special Agent	0	1949	\N	71	Crime,Drama,History
tt0021118	movie	Man to Man	Man to Man	0	1930	\N	68	Crime,Drama,Romance
tt0126255	movie	The Heart of Rome	Il cuore di Roma	0	1919	\N	\N	\N
tt0085250	movie	Women's Prison Massacre	Blade Violent - I violenti	0	1983	\N	89	Action,Crime,Drama
tt0099050	movie	Naked Rage	Appuntamento in nero	0	1990	\N	88	Drama,Thriller
tt0065253	movie	¿Es usted mi padre?	¿Es usted mi padre?	0	1971	\N	86	Drama
tt0139647	tvEpisode	Tod eines Lehrers - Eine Schule unter Verdacht	Tod eines Lehrers - Eine Schule unter Verdacht	0	1997	\N	\N	Crime
tt0135808	movie	Blondes Gift	Blondes Gift	0	1919	\N	\N	\N
tt0141339	movie	In the Heat of the Night	In the Heat of the Night	1	1990	\N	\N	Adult
tt0198085	tvSeries	Charge Account	Charge Account	0	1960	\N	30	Game-Show
tt0061385	movie	Barefoot in the Park	Barefoot in the Park	0	1967	\N	106	Comedy,Romance
tt0116019	tvMovie	Full Circle	Full Circle	0	1996	\N	96	Drama,Romance
tt0025120	short	The First Paradise	The First Paradise	0	1934	\N	10	Documentary,Short
